12736.*A,GRN,GORDON MUNI,GORDON,NE,ACE,NONE,PU,42-48-21.5000N,102-10-30.9000W,PU,,General Aviation,,N,100LL,INSTR,12,5120 
25805.*A,GVE,GORDONSVILLE MUNI,GORDONSVILLE,VA,AEA,DCA,PU,38-09-21.5860N,078-09-56.8080W,PU,,NON-NPIAS,,N,,CHTR  INSTR  RNTL  SALES,22,10164 
13259.3*A,2G8,GORHAM,GORHAM,NH,ANE,NONE,PU,44-23-40.7601N,071-11-52.6340W,PU,,NON-NPIAS,,N,,,3,730 
05308.*A,GSH,GOSHEN MUNI,GOSHEN,IN,AGL,CHI,PU,41-31-34.5505N,085-47-38.9817W,PU,,General Aviation,,N,100LLA,AFRT  CARGO  INSTR  RNTL,49,26424 
12155.*A,K57,GOULD PETERSON MUNI,TARKIO,MO,ACE,NONE,PU,40-26-45.4000N,095-22-02.3000W,PU,,General Aviation,,N,100LL,AGRI  INSTR  RNTL,22,4945 
90720.*A,MYEM,GOVERNORS HARBOUR,GOVERNORS HARBOUR,,,NONE,PU,25-17-04.9550N,076-19-51.6300W,PU,,NON-NPIAS,,N,100LLA,CARGO,0,0 
15320.1*A,D59,GOWANDA,GOWANDA,NY,AEA,NYC,PU,42-30-14.2190N,078-57-02.1240W,PR,,NON-NPIAS,,N,100  80,,5,3600 
10219.1*A,88G,GRADOLPH FLD,PETERSBURG,MI,AGL,DET,PU,41-55-11.1660N,083-44-05.7790W,PR,,NON-NPIAS,,N,,,1,100 
22750.5*A,7K7,GRAHAM FIELD,NORTH SIOUX CITY,SD,AGL,DMA,PU,42-32-22.2000N,096-29-05.2000W,PR,,NON-NPIAS,,N,,,2,126 
23961.*A,RPH,GRAHAM MUNI,GRAHAM,TX,ASW,TEX,PU,33-06-38.6000N,098-33-17.2000W,PU,,General Aviation,,N,100LLA,INSTR,40,13510 
04141.3*A,U45,GRAHAM USFS,ATLANTA,ID,ANM,HLN,PU,43-57-18.6420N,115-16-21.3280W,PU,,NON-NPIAS,,N,,,0,900 
23965.1*A,GDJ,GRANBURY RGNL,GRANBURY,TX,ASW,TEX,PU,32-26-39.9000N,097-49-01.0000W,PU,,General Aviation,,N,100LLA,AVNCS  INSTR  RNTL,84,26700 
02623.*A,GNB,GRANBY-GRAND COUNTY,GRANBY,CO,ANM,DEN,PU,40-05-24.1850N,105-54-59.9400W,PU,,General Aviation,,N,100LLA,INSTR,20,520 
00823.6*A,1Z1,GRAND CANYON BAR TEN AIRSTRIP,WHITMORE,AZ,AWP,PHX,PU,36-15-23.4000N,113-13-51.2000W,PR,,NON-NPIAS,,N,,,0,1800 
00749.02*A,L37,GRAND CANYON CAVERNS,PEACH SPRINGS,AZ,AWP,PHX,PU,35-31-37.2000N,113-14-50.7000W,PR,,NON-NPIAS,,N,,,0,50 
00700.1*A,GCN,GRAND CANYON NATIONAL PARK,GRAND CANYON,AZ,AWP,PHX,PU,35-57-08.5000N,112-08-49.1000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AVNCS  CHTR,8,100041 
00749.*A,1G4,GRAND CANYON WEST,PEACH SPRINGS,AZ,AWP,PHX,PU,35-59-10.0000N,113-49-00.9000W,PU,III A S 12/2005,Primary,Non-Hub,N,,,0,130300 
90820.*A,TFFG,GRAND CASE,GRAND CASE,,,NONE,PU,18-06-02.0000N,063-02-56.0000W,PU,,NON-NPIAS,,N,,,0,0 
26193.1*A,3W7,GRAND COULEE DAM,ELECTRIC CITY,WA,ANM,SEA,PU,47-55-19.3640N,119-04-58.8540W,PU,,General Aviation,,N,,,7,13000 
17349.1*A,GFK,GRAND FORKS INTL,GRAND FORKS,ND,AGL,DMA,PU,47-56-50.2000N,097-10-25.6000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,CARGO  CHTR  INSTR  RNTL  SALES  SURV,135,322645 
27316.12*A,C02,GRAND GENEVA RESORT,LAKE GENEVA,WI,AGL,CHI,PU,42-36-53.7000N,088-23-22.5000W,PR,,NON-NPIAS,,N,,,0,1200 
11985.8*A,K15,GRAND GLAIZE-OSAGE BEACH,OSAGE BEACH,MO,ACE,NONE,PU,38-06-37.6000N,092-40-50.0000W,PU,,General Aviation,,N,100LL,,9,6640 
09847.*A,3GM,GRAND HAVEN MEMORIAL AIRPARK,GRAND HAVEN,MI,AGL,DET,PU,43-02-02.6000N,086-11-53.4000W,PU,,General Aviation,,N,100LL,INSTR  RNTL  SALES,23,9000 
02624.*A,GJT,GRAND JUNCTION REGIONAL,GRAND JUNCTION,CO,ANM,DEN,PU,39-07-20.6850N,108-31-36.2450W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,110,45992 
18775.1*A,3O9,GRAND LAKE RGNL,AFTON,OK,ASW,AOK,PU,36-34-39.2790N,094-51-42.8410W,PR,,NON-NPIAS,,N,100LLA,RNTL  SALES,2,7000 
18468.82*C,O12,GRAND LAKE ST MARYS,ST MARYS,OH,AGL,DET,PU,40-32-27.6700N,084-29-26.4300W,PU,,NON-NPIAS,,N,,,0,8 
09849.*A,Y98,GRAND MARAIS,GRAND MARAIS,MI,AGL,DET,PU,46-37-14.9380N,085-55-00.5710W,PU,,NON-NPIAS,,N,,,1,100 
10713.41*C,0G5,GRAND MARAIS/COOK COUNTY,GRAND MARAIS,MN,AGL,DMA,PU,47-49-22.2000N,090-24-26.3000W,PU,,NON-NPIAS,,N,100LLA,BCHGR,0,550 
10713.4*A,CKC,GRAND MARAIS/COOK COUNTY,GRAND MARAIS,MN,AGL,DMA,PU,47-50-18.0000N,090-22-58.6000W,PU,,General Aviation,,N,100LLA,RNTL  SURV,13,3200 
23969.01*A,GPM,GRAND PRAIRIE MUNI,GRAND PRAIRIE,TX,ASW,TEX,PU,32-41-55.6000N,097-02-48.9000W,PU,,Reliever,,Y,100LLA,AMB  INSTR  RNTL  SALES,226,68303 
10716.*A,GPZ,GRAND RAPIDS/ITASCA CO-GORDON NEWSTROM FLD,GRAND RAPIDS,MN,AGL,DMA,PU,47-12-36.5000N,093-30-35.7000W,PU,,General Aviation,,N,100LLA,AFRT  AVNCS  BCHGR  CHTR  INSTR  RNTL  SALES  SURV,62,19560 
22466.*A,CRE,GRAND STRAND,NORTH MYRTLE BEACH,SC,ASO,ATL,PU,33-48-42.3000N,078-43-26.2000W,PU,,General Aviation,,Y,100LLA,CHTR  INSTR  RNTL,30,46670 
18983.*A,1O1,GRANDFIELD MUNI,GRANDFIELD,OK,ASW,AOK,PU,34-14-15.3220N,098-44-31.2330W,PU,,General Aviation,,N,100LL,AGRI,12,1800 
04861.03*A,0C7,GRANDPA'S FARM MENDOTA,MENDOTA,IL,AGL,CHI,PU,41-31-19.1170N,089-07-57.3040W,PR,,NON-NPIAS,,N,,INSTR  RNTL,7,6000 
10722.*A,GDB,GRANITE FALLS MUNI/LENZEN-ROE MEMORIAL FLD,GRANITE FALLS,MN,AGL,DMA,PU,44-45-08.8532N,095-33-19.9083W,PU,,NON-NPIAS,,N,100LL,,15,7000 
26307.*A,MWH,GRANT CO INTL,MOSES LAKE,WA,ANM,SEA,PU,47-12-30.9000N,119-19-08.9000W,PU,IV A U 12/1974,General Aviation,,Y,100LL80   A    A1+,AFRT  CARGO  CHTR  RNTL,37,59399 
19480.*A,GCD,GRANT CO RGNL/OGILVIE FIELD,JOHN DAY,OR,ANM,SEA,PU,44-24-10.3228N,118-58-04.3799W,PU,,General Aviation,,N,100LLA,,15,8925 
12774.4*A,1V2,GRANT COUNTY,HYANNIS,NE,ACE,NONE,PU,42-00-35.9800N,101-46-12.2300W,PU,,General Aviation,,N,100LL,,5,1825 
14737.*A,SVC,GRANT COUNTY,SILVER CITY,NM,ASW,LNM,PU,32-38-11.5690N,108-09-22.9870W,PU,III A S 11/2005,General Aviation,,N,100LLA1,AFRT  CHTR,15,3906 
26831.*A,W99,GRANT COUNTY,PETERSBURG,WV,AEA,BKW,PU,38-59-41.8000N,079-08-45.1000W,PU,,General Aviation,,N,100LLA,INSTR,12,14600 
12748.*A,GGF,GRANT MUNI,GRANT,NE,ACE,NONE,PU,40-52-14.3881N,101-44-01.9659W,PU,,General Aviation,,N,100LL,AGRI,28,9600 
19457.1*A,3S8,GRANTS PASS,GRANTS PASS,OR,ANM,SEA,PU,42-30-36.4000N,123-23-16.8000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,148,25000 
14614.1*A,GNT,GRANTS-MILAN MUNI,GRANTS,NM,ASW,LNM,PU,35-10-02.2000N,107-54-07.4000W,PU,,General Aviation,,N,100LLA1+,AFRT  AMB,13,4742 
27224.*A,GTG,GRANTSBURG MUNI,GRANTSBURG,WI,AGL,CHI,PU,45-47-54.1603N,092-39-51.5913W,PU,,General Aviation,,N,,,10,3240 
04204.3*A,U91,GRASMERE,GRASMERE,ID,ANM,HLN,PU,42-22-23.9000N,115-52-46.0000W,PU,,NON-NPIAS,,N,,,0,175 
09515.1*A,AMN,GRATIOT COMMUNITY,ALMA,MI,AGL,DET,PU,43-19-19.7000N,084-41-16.6000W,PU,,General Aviation,,N,100LLA,,26,9500 
02387.*A,1Q5,GRAVELLY VALLEY,UPPER LAKE,CA,AWP,SFO,PU,39-27-02.6000N,122-57-16.6000W,PU,,NON-NPIAS,,N,,,0,1000 
23421.*A,06R,GRAWUNDER FIELD,BELLVILLE,TX,ASW,TEX,PU,29-56-27.5000N,096-14-42.9000W,PR,,NON-NPIAS,,N,,,6,2700 
50280.69*A,KGX,GRAYLING,GRAYLING,AK,AAL,NONE,PU,62-53-31.5000N,160-03-59.0000W,PU,,General Aviation,,N,,CARGO,0,0 
09857.*A,GOV,GRAYLING AAF,GRAYLING,MI,AGL,DET,PU,44-40-49.2000N,084-43-43.9000W,MR,,General Aviation,,Y,100LLA+,,8,6468 
16723.02*A,2GC,GRAYS CREEK,FAYETTEVILLE,NC,ASO,MEM,PU,34-53-37.2900N,078-50-36.7100W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL,25,7100 
07232.*A,M20,GRAYSON COUNTY,LEITCHFIELD,KY,ASO,MEM,PU,37-23-59.2000N,086-15-40.5000W,PU,,General Aviation,,N,100LL,INSTR,12,6842 
06636.*A,GBD,GREAT BEND MUNI,GREAT BEND,KS,ACE,NONE,PU,38-20-39.3000N,098-51-33.1000W,PU,III A S 06/1976,General Aviation,,N,100LLA,AGRI  INSTR,34,20697 
12381.*A,GTF,GREAT FALLS INTL,GREAT FALLS,MT,ANM,HLN,PU,47-28-57.5541N,111-22-14.1961W,PU,I C S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AGRI  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,70,33382 
90704.*A,MYBG,GREAT HARBOUR CAY,BULLOCKS HARBOUR,,,NONE,PU,25-44-18.1800N,077-50-25.0400W,PU,,NON-NPIAS,,N,,CARGO,0,0 
15344.*A,N56,GREAT VALLEY,GREAT VALLEY,NY,AEA,NYC,PU,42-12-18.2300N,078-38-50.1020W,PR,,NON-NPIAS,,N,,SURV,7,7570 
04411.21*A,K06,GREATER BEARDSTOWN,BEARDSTOWN,IL,AGL,CHI,PU,39-58-24.1730N,090-24-13.4480W,PU,,General Aviation,,N,,INSTR,2,3000 
14904.*A,BGM,GREATER BINGHAMTON/EDWIN A LINK FIELD,BINGHAMTON,NY,AEA,NYC,PU,42-12-30.3945N,075-58-46.5862W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES,35,16684 
08512.1*A,CBE,GREATER CUMBERLAND RGNL,CUMBERLAND,MD,AEA,DCA,PU,39-36-55.3933N,078-45-38.9058W,PU,,General Aviation,,N,100LLA,AFRT  CARGO  GLD  INSTR  TOW,50,14300 
04773.1*A,IKK,GREATER KANKAKEE,KANKAKEE,IL,AGL,CHI,PU,41-04-17.0000N,087-50-46.6000W,PU,,General Aviation,,N,100LLA,AFRT  AMB  CARGO  INSTR  RNTL  SALES,90,50000 
23704.1*A,8F5,GREATER MORRIS COUNTY,DAINGERFIELD,TX,ASW,TEX,PU,33-07-36.4450N,094-41-55.7410W,PU,,NON-NPIAS,,N,,,1,50 
18415.*A,PMH,GREATER PORTSMOUTH RGNL,PORTSMOUTH,OH,AGL,DET,PU,38-50-25.7000N,082-50-50.3000W,PU,,General Aviation,,N,100LLA1+,INSTR  RNTL,21,45830 
16034.*A,ROC,GREATER ROCHESTER INTL,ROCHESTER,NY,AEA,NYC,PU,43-07-08.9116N,077-40-18.7294W,PU,I C S 05/1973,Primary,Small,Y,100LLA,AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,69,71800 
08251.01*A,98M,GREATON AIRFIELD,SACO,ME,ANE,NONE,PU,43-34-32.5800N,070-31-07.8900W,PR,,NON-NPIAS,,N,,,1,15 
12748.32*A,99Y,GREELEY MUNI,GREELEY,NE,ACE,NONE,PU,41-33-30.0430N,098-32-46.2670W,PU,,General Aviation,,N,,,1,750 
02627.*A,GXY,GREELEY-WELD COUNTY,GREELEY,CO,ANM,DEN,PU,40-26-14.7000N,104-37-59.6000W,PU,,General Aviation,,N,100LLA,AGRI  AMB  CHTR  INSTR  RNTL,186,143000 
15578.1*A,1A1,GREEN ACRES,LIVINGSTON,NY,AEA,NYC,PU,42-08-58.0000N,073-45-01.7000W,PR,,NON-NPIAS,,N,,AGRI  INSTR,6,2000 
09955.*A,Y88,GREEN LAKE,INTERLOCHEN,MI,AGL,DET,PU,44-36-22.0050N,085-45-30.2740W,PU,,NON-NPIAS,,N,,,2,400 
25154.11*A,U34,GREEN RIVER MUNI,GREEN RIVER,UT,ANM,DEN,PU,38-57-40.9020N,110-13-38.5030W,PU,,General Aviation,,N,,,8,2003 
22306.*A,S79,GREEN SEA,GREEN SEA,SC,ASO,ATL,PU,34-11-08.0000N,079-01-14.1150W,PR,,NON-NPIAS,,N,,PAJA,0,250 
26713.*A,LWB,GREENBRIER VALLEY,LEWISBURG,WV,AEA,BKW,PU,37-51-29.9000N,080-23-58.1000W,PU,I B S 05/1973,Commercial Service,,Y,100LLA,CARGO  CHTR  INSTR  RNTL  SALES,21,23954 
15346.*A,4N7,GREENE,GREENE,NY,AEA,NYC,PU,42-18-15.2690N,075-47-13.6940W,PR,,NON-NPIAS,,N,,INSTR,8,3000 
21694.*A,WAY,GREENE COUNTY,WAYNESBURG,PA,AEA,HAR,PU,39-54-04.1000N,080-07-50.5000W,PU,,NON-NPIAS,,N,100LL,,19,13030 
03819.*A,3J7,GREENE COUNTY RGNL,GREENSBORO,GA,ASO,ATL,PU,33-35-52.7000N,083-08-17.7000W,PU,,General Aviation,,N,100LLA1+,INSTR,19,3000 
17820.*A,I19,GREENE COUNTY-LEWIS A JACKSON RGNL,DAYTON,OH,AGL,DET,PU,39-41-27.7000N,083-59-31.1650W,PU,,General Aviation,,N,100LLA+,INSTR  RNTL,55,38900 
22993.1*A,GCY,GREENEVILLE-GREENE COUNTY MUNI,GREENEVILLE,TN,ASO,MEM,PU,36-11-45.6464N,082-48-39.5669W,PU,,General Aviation,,N,100LLA+,AFRT  INSTR  RNTL,53,34150 
06019.1*A,GFZ,GREENFIELD MUNI,GREENFIELD,IA,ACE,NONE,PU,41-19-38.0000N,094-26-42.6000W,PU,,General Aviation,,N,100LL,,22,4998 
00658.*A,CFT,GREENLEE COUNTY,CLIFTON/MORENCI,AZ,AWP,PHX,PU,32-57-25.3391N,109-12-40.1843W,PU,,General Aviation,,N,,,1,1110 
00350.1*A,7A0,GREENSBORO MUNI,GREENSBORO,AL,ASO,JAN,PU,32-40-53.3000N,087-39-43.5000W,PU,,General Aviation,,N,100LL,,0,2088 
20616.11*A,5G8,GREENSBURG JEANNETTE RGNL,JEANNETTE,PA,AEA,HAR,PU,40-22-34.8000N,079-36-31.6000W,PR,,NON-NPIAS,,N,,AMB,4,3710 
05319.*A,I34,GREENSBURG MUNICIPAL,GREENSBURG,IN,AGL,CHI,PU,39-19-36.8800N,085-31-21.0970W,PU,,General Aviation,,N,100LLA,,33,9775 
11944.*A,M71,GREENSFIELD,MOSCOW MILLS,MO,ACE,NONE,PU,38-54-06.3900N,090-57-37.1000W,PR,,NON-NPIAS,,N,,,32,22410 
08010.*C,52B,GREENVILLE,GREENVILLE,ME,ANE,NONE,PU,45-28-28.6060N,069-36-13.8870W,PR,,NON-NPIAS,,N,,,0,50 
04713.1*A,GRE,GREENVILLE,GREENVILLE,IL,AGL,CHI,PU,38-50-10.4000N,089-22-44.0000W,PU,,General Aviation,,N,100LLA,GLD  INSTR  PAJA  RNTL  SALES  TOW,39,25000 
22309.*A,GMU,GREENVILLE DOWNTOWN,GREENVILLE,SC,ASO,ATL,PU,34-50-52.6000N,082-21-00.0000W,PU,,General Aviation,,Y,100LLA,AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,163,44034 
11244.*A,GLH,GREENVILLE MID-DELTA,GREENVILLE,MS,ASO,JAN,PU,33-28-58.3720N,090-59-08.2100W,PU,I A S 06/1989,General Aviation,,Y,100LLA,CARGO  INSTR,15,30245 
08014.*A,3B1,GREENVILLE MUNI,GREENVILLE,ME,ANE,NONE,PU,45-27-46.2000N,069-33-05.9400W,PU,,General Aviation,,N,100LLA,INSTR  SALES,9,6900 
20477.*A,4G1,GREENVILLE MUNI,GREENVILLE,PA,AEA,HAR,PU,41-26-48.3592N,080-23-28.3083W,PU,,General Aviation,,N,100LL,,17,18300 
09863.*A,6D6,GREENVILLE MUNI,GREENVILLE,MI,AGL,DET,PU,43-08-31.7000N,085-15-13.9000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,32,5100 
22316.1*A,GSP,GREENVILLE SPARTANBURG INTL,GREER,SC,ASO,ATL,PU,34-53-44.4000N,082-13-07.9000W,PU,I C S 05/1973,Primary,Small,Y,100LLA,AVNCS  CHTR  INSTR  RNTL  SALES,16,44597 
15349.*A,1H4,GREENVILLE-RAINBOW,GREENVILLE,NY,AEA,NYC,PU,42-25-00.2940N,074-00-58.4760W,PR,,NON-NPIAS,,N,,,1,880 
22313.*A,GRD,GREENWOOD COUNTY,GREENWOOD,SC,ASO,ATL,PU,34-15-01.4175N,082-09-28.1136W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL,49,40000 
14448.*A,4N1,GREENWOOD LAKE,WEST MILFORD,NJ,AEA,HAR,PU,41-07-42.2000N,074-20-47.5000W,PU,,General Aviation,,N,100LLA,AVNCS  INSTR  RNTL  SALES,61,18099 
05370.*A,HFY,GREENWOOD MUNI,INDIANAPOLIS,IN,AGL,CHI,PU,39-37-39.4000N,086-05-16.9000W,PU,,General Aviation,,N,100LLA,CHTR  INSTR  RNTL  SALES,110,29499 
11247.*A,GWO,GREENWOOD-LEFLORE,GREENWOOD,MS,ASO,JAN,PU,33-29-39.4769N,090-05-05.2756W,PU,,General Aviation,,Y,100LLA    A1+,AGRI  INSTR,49,36540 
23602.4*A,GZN,GREGORY M SIMMONS MEMORIAL,CISCO,TX,ASW,TEX,PU,32-21-57.0300N,099-01-25.2450W,PR,,NON-NPIAS,,N,100LLA,,5,390 
22688.*A,9D1,GREGORY MUNI - FLYNN FLD,GREGORY,SD,AGL,DMA,PU,43-13-18.4087N,099-24-12.3223W,PU,,General Aviation,,N,100LLA,AGRI  INSTR,9,2712 
11249.*A,GNF,GRENADA MUNI,GRENADA,MS,ASO,JAN,PU,33-49-56.8000N,089-47-53.4000W,PU,,General Aviation,,N,100LLA,AGRI,18,3500 
01142.*A,PBF,GRIDER FIELD,PINE BLUFF,AR,ASW,AOK,PU,34-10-28.2470N,091-56-08.1752W,PU,,General Aviation,,N,100LLA,AGRI  AVNCS  INSTR  RNTL,50,10400 
08073.01*A,PG1,GRIFFIN FIELD,LEVANT,ME,ANE,NONE,PU,44-52-03.8000N,068-58-37.5800W,PR,,NON-NPIAS,,N,MOGAS,,3,250 
03820.*A,6A2,GRIFFIN-SPALDING COUNTY,GRIFFIN,GA,ASO,ATL,PU,33-13-37.1000N,084-16-29.8000W,PU,,General Aviation,,N,100LLA+,AMB  AVNCS  INSTR,96,10000 
16040.*A,RME,GRIFFISS INTL,ROME,NY,AEA,NYC,PU,43-14-01.7000N,075-24-25.3000W,PU,IV A U 01/2007,General Aviation,,Y,100LLA,AFRT  CHTR  INSTR,58,31811 
05327.*A,05C,GRIFFITH-MERRILLVILLE,GRIFFITH,IN,AGL,CHI,PU,41-31-11.4276N,087-23-58.2287W,PR,,Reliever,,N,100LLA,INSTR  RNTL  SALES,64,36291 
19847.*A,8N1,GRIMES,BETHEL,PA,AEA,HAR,PU,40-29-05.3310N,076-15-48.8230W,PR,,NON-NPIAS,,N,,,32,1550 
18603.*A,I74,GRIMES FIELD,URBANA,OH,AGL,DET,PU,40-07-56.5387N,083-45-14.6258W,PU,,General Aviation,,N,100LLA+,CHTR  INSTR,41,23480 
10233.*A,29C,GRINDSTONE AIR HARBOR,PORT AUSTIN,MI,AGL,DET,PU,44-02-48.4000N,082-54-51.9000W,PR,,NON-NPIAS,,N,,,0,50 
06022.11*A,GGI,GRINNELL RGNL,GRINNELL,IA,ACE,NONE,PU,41-42-35.6000N,092-44-09.5000W,PU,,General Aviation,,N,100LLA,AGRI  INSTR  RNTL,18,5950 
10222.4*A,52I,GROSS,PINCONNING,MI,AGL,DET,PU,43-50-48.8000N,084-00-41.0000W,PR,,NON-NPIAS,,N,,,30,1800 
09746.*A,ONZ,GROSSE ILE MUNI,DETROIT/GROSSE ILE,MI,AGL,DET,PU,42-05-56.6830N,083-09-41.2870W,PU,,Reliever,,N,100LLA,CHTR  INSTR  RNTL  SALES,66,16000 
22691.*A,2E6,GROTON MUNI,GROTON,SD,AGL,DMA,PU,45-32-04.2000N,098-05-42.9000W,PU,,NON-NPIAS,,N,,AGRI,0,60 
02823.*A,GON,GROTON-NEW LONDON,GROTON (NEW LONDON),CT,ANE,NONE,PU,41-19-48.2000N,072-02-42.5000W,PU,IV A U 05/1984,General Aviation,,Y,100LLA,AFRT  AVNCS  CARGO  CHTR  INSTR  RNTL  SURV,47,34218 
20480.2*A,29D,GROVE CITY,GROVE CITY,PA,AEA,HAR,PU,41-08-45.7000N,080-10-03.9000W,PU,,General Aviation,,N,100LLA,AMB  AVNCS  PAJA,14,6475 
26130.*A,1W1,GROVE FIELD,CAMAS,WA,ANM,SEA,PU,45-37-40.1860N,122-24-15.5210W,PU,,General Aviation,,N,100,INSTR  RNTL,70,10000 
00358.*A,3A0,GROVE HILL MUNI,GROVE HILL,AL,ASO,JAN,PU,31-41-21.5660N,087-45-40.9950W,PU,,General Aviation,,N,,,4,2490 
18986.3*A,GMJ,GROVE MUNI,GROVE,OK,ASW,AOK,PU,36-36-24.4000N,094-44-18.8000W,PU,,General Aviation,,N,100LLA,INSTR  RNTL,29,29650 
23990.*A,33R,GROVETON-TRINITY COUNTY,GROVETON,TX,ASW,TEX,PU,31-05-03.6000N,095-09-50.8000W,PU,,NON-NPIAS,,N,,,4,1200 
06028.1*A,6K7,GRUNDY CENTER MUNI,GRUNDY CENTER,IA,ACE,NONE,PU,42-21-02.9390N,092-50-36.7190W,PU,,NON-NPIAS,,N,,,0,250 
25812.5*A,GDY,GRUNDY MUNI,GRUNDY,VA,AEA,DCA,PU,37-13-56.6150N,082-07-29.9880W,PU,,General Aviation,,N,,,9,4638 
23995.1*A,E19,GRUVER MUNI,GRUVER,TX,ASW,TEX,PU,36-14-01.4140N,101-25-55.8820W,PU,,General Aviation,,N,,AGRI,10,2200 
10728.*A,3G2,GRYGLA MUNI - MEL WILKENS FIELD,GRYGLA,MN,AGL,DMA,PU,48-17-38.7000N,095-37-33.5000W,PU,,NON-NPIAS,,N,,,0,400 
27801.1*A,48U,GTR GREEN RIVER INTERGALACTIC SPACEPORT,GREEN RIVER,WY,ANM,DEN,PU,41-27-29.3000N,109-29-23.7000W,PU,,NON-NPIAS,,N,,,0,175 
51510.*A,GUM,GUAM INTL,GUAM,GU,AWP,HNL,PU,13-29-02.2293N,144-47-49.6756E,PU,I E S 04/1995,Primary,Small,Y,100LLA1,AFRT  CARGO  CHTR  INSTR,33,71491 
11253.*A,GPT,GULFPORT-BILOXI INTL,GULFPORT,MS,ASO,JAN,PU,30-24-26.2000N,089-04-12.3000W,PU,I B S 05/1973,Primary,Non-Hub,Y,100LLA,AFRT  AMB  AVNCS  CARGO  CHTR  INSTR  RNTL  SALES  SURV,28,49131 
50281.*A,GKN,GULKANA,GULKANA,AK,AAL,NONE,PU,62-09-17.8000N,145-27-15.6000W,PU,,General Aviation,,N,100LLA,CARGO,13,5122 
19146.9*A,O38,GUNDYS,OWASSO,OK,ASW,AOK,PU,36-16-00.3460N,095-47-00.9470W,PR,,NON-NPIAS,,N,100LL,INSTR  RNTL,120,12000 
02631.*A,GUC,GUNNISON-CRESTED BUTTE RGNL,GUNNISON,CO,ANM,DEN,PU,38-32-03.6000N,106-55-54.3000W,PU,I B S 05/1973,Primary,Non-Hub,N,100LLA,AFRT  AMB  INSTR  SURV,25,4671 
00360.*A,8A1,GUNTERSVILLE MUNI - JOE STARNES FIELD,GUNTERSVILLE,AL,ASO,JAN,PU,34-24-06.1987N,086-15-56.8034W,PU,,General Aviation,,N,100LL,INSTR  RNTL,30,9217 
01000.*A,5M8,GURDON LOWE FIELD,GURDON,AR,ASW,AOK,PU,33-55-25.6000N,093-10-05.3000W,PU,,NON-NPIAS,,N,100LL,,5,2700 
50284.*A,GST,GUSTAVUS,GUSTAVUS,AK,AAL,NONE,PU,58-25-31.0000N,135-42-26.7000W,PU,I A S 03/2005,Commercial Service,,N,100LL,,20,5750 
01636.*A,3O1,GUSTINE,GUSTINE,CA,AWP,SFO,PU,37-15-38.0000N,120-57-51.3000W,PU,,General Aviation,,N,100LL,AGRI,16,8000 
06030.01*A,GCT,GUTHRIE COUNTY RGNL,GUTHRIE CENTER,IA,ACE,NONE,PU,41-41-13.1000N,094-26-06.2000W,PU,,General Aviation,,N,100LL,,17,2750 
18989.*A,GOK,GUTHRIE-EDMOND RGNL,GUTHRIE,OK,ASW,AOK,PU,35-51-05.4818N,097-24-58.2392W,PU,,General Aviation,,N,100LLA,INSTR  RNTL  SALES,113,15020 
27698.*A,5Y3,GUTZMER'S TWIN OAKS,WHITEWATER,WI,AGL,CHI,PU,42-51-12.8000N,088-45-35.3000W,PR,,NON-NPIAS,,N,,,0,3000 
18994.*A,GUY,GUYMON MUNI,GUYMON,OK,ASW,AOK,PU,36-41-06.2280N,101-30-28.0794W,PU,,General Aviation,,N,100LLA,AGRI  AMB  CARGO  INSTR  RNTL,33,18750 
17354.22*A,GWR,GWINNER-ROGER MELROE FIELD,GWINNER,ND,AGL,DMA,PU,46-13-05.8000N,097-38-36.1000W,PU,,General Aviation,,N,100LLA,AGRI  INSTR,12,3520 
03869.2*A,LZU,GWINNETT COUNTY - BRISCOE FIELD,LAWRENCEVILLE,GA,ASO,ATL,PU,33-58-41.0740N,083-57-44.5580W,PU,,Reliever,,Y,100LLA1+,AMB  CHTR  INSTR  RNTL  SALES  SURV  TOW,204,72000 
00831.*A,CMR,H A CLARK MEMORIAL FIELD,WILLIAMS,AZ,AWP,PHX,PU,35-18-19.8000N,112-11-39.7000W,PU,,General Aviation,,N,100LL,,3,6100 
24631.7*A,RCK,H H COFFIELD RGNL,ROCKDALE,TX,ASW,TEX,PU,30-37-52.9550N,096-59-22.1550W,PU,,NON-NPIAS,,N,100LL,,8,2400 
00300.3*A,CQF,H L SONNY CALLAHAN,FAIRHOPE,AL,ASO,JAN,PU,30-27-37.8000N,087-52-37.3000W,PU,,General Aviation,,N,100LLA+,INSTR,32,46800 
